=== THUE-ACT-50 CHL (Two-Stream Optimized Differential Gating) ===
===================================================================
Epoch 076/100 [BaseLR: 0.000044 / Temp: 1.00] -> Loss: 0.7050 | Train Top-1: 100.00% | ★Test Top-1: 70.96% (Top-5: 92.10%) | [G-Gate: 0.557 / L-Gate: 0.443]
Epoch 077/100 [BaseLR: 0.000041 / Temp: 1.00] -> Loss: 0.7048 | Train Top-1: 100.00% | ★Test Top-1: 70.40% (Top-5: 91.36%) | [G-Gate: 0.558 / L-Gate: 0.442]
Epoch 078/100 [BaseLR: 0.000037 / Temp: 1.00] -> Loss: 0.7050 | Train Top-1: 100.00% | ★Test Top-1: 69.85% (Top-5: 91.91%) | [G-Gate: 0.558 / L-Gate: 0.442]
Epoch 079/100 [BaseLR: 0.000034 / Temp: 1.00] -> Loss: 0.7049 | Train Top-1: 100.00% | ★Test Top-1: 69.85% (Top-5: 91.54%) | [G-Gate: 0.559 / L-Gate: 0.441]
Epoch 080/100 [BaseLR: 0.000031 / Temp: 1.00] -> Loss: 0.7048 | Train Top-1: 100.00% | ★Test Top-1: 69.49% (Top-5: 91.54%) | [G-Gate: 0.559 / L-Gate: 0.441]
Epoch 081/100 [BaseLR: 0.000029 / Temp: 1.00] -> Loss: 0.7045 | Train Top-1: 100.00% | ★Test Top-1: 70.22% (Top-5: 92.10%) | [G-Gate: 0.560 / L-Gate: 0.440]
Epoch 082/100 [BaseLR: 0.000026 / Temp: 1.00] -> Loss: 0.7046 | Train Top-1: 100.00% | ★Test Top-1: 70.59% (Top-5: 91.18%) | [G-Gate: 0.560 / L-Gate: 0.440]
Epoch 083/100 [BaseLR: 0.000023 / Temp: 1.00] -> Loss: 0.7045 | Train Top-1: 100.00% | ★Test Top-1: 68.93% (Top-5: 91.54%) | [G-Gate: 0.561 / L-Gate: 0.439]
Epoch 084/100 [BaseLR: 0.000021 / Temp: 1.00] -> Loss: 0.7045 | Train Top-1: 100.00% | ★Test Top-1: 70.22% (Top-5: 91.36%) | [G-Gate: 0.561 / L-Gate: 0.439]
Epoch 085/100 [BaseLR: 0.000019 / Temp: 1.00] -> Loss: 0.7044 | Train Top-1: 100.00% | ★Test Top-1: 70.59% (Top-5: 91.18%) | [G-Gate: 0.562 / L-Gate: 0.438]
Epoch 086/100 [BaseLR: 0.000016 / Temp: 1.00] -> Loss: 0.7042 | Train Top-1: 100.00% | ★Test Top-1: 70.22% (Top-5: 91.91%) | [G-Gate: 0.562 / L-Gate: 0.438]
Epoch 087/100 [BaseLR: 0.000014 / Temp: 1.00] -> Loss: 0.7045 | Train Top-1: 100.00% | ★Test Top-1: 70.22% (Top-5: 91.73%) | [G-Gate: 0.562 / L-Gate: 0.438]
Epoch 088/100 [BaseLR: 0.000012 / Temp: 1.00] -> Loss: 0.7042 | Train Top-1: 100.00% | ★Test Top-1: 70.22% (Top-5: 91.54%) | [G-Gate: 0.563 / L-Gate: 0.437]
Epoch 089/100 [BaseLR: 0.000011 / Temp: 1.00] -> Loss: 0.7041 | Train Top-1: 100.00% | ★Test Top-1: 70.04% (Top-5: 91.54%) | [G-Gate: 0.563 / L-Gate: 0.437]
Epoch 090/100 [BaseLR: 0.000009 / Temp: 1.00] -> Loss: 0.7040 | Train Top-1: 100.00% | ★Test Top-1: 69.30% (Top-5: 91.73%) | [G-Gate: 0.563 / L-Gate: 0.437]
Epoch 091/100 [BaseLR: 0.000007 / Temp: 1.00] -> Loss: 0.7040 | Train Top-1: 100.00% | ★Test Top-1: 70.04% (Top-5: 91.91%) | [G-Gate: 0.563 / L-Gate: 0.437]
Epoch 092/100 [BaseLR: 0.000006 / Temp: 1.00] -> Loss: 0.7041 | Train Top-1: 100.00% | ★Test Top-1: 70.22% (Top-5: 92.10%) | [G-Gate: 0.563 / L-Gate: 0.437]
Epoch 093/100 [BaseLR: 0.000005 / Temp: 1.00] -> Loss: 0.7040 | Train Top-1: 100.00% | ★Test Top-1: 70.04% (Top-5: 91.73%) | [G-Gate: 0.563 / L-Gate: 0.437]
Epoch 094/100 [BaseLR: 0.000004 / Temp: 1.00] -> Loss: 0.7040 | Train Top-1: 100.00% | ★Test Top-1: 70.04% (Top-5: 91.54%) | [G-Gate: 0.563 / L-Gate: 0.437]
Epoch 095/100 [BaseLR: 0.000003 / Temp: 1.00] -> Loss: 0.7039 | Train Top-1: 100.00% | ★Test Top-1: 69.85% (Top-5: 91.91%) | [G-Gate: 0.563 / L-Gate: 0.437]
Epoch 096/100 [BaseLR: 0.000002 / Temp: 1.00] -> Loss: 0.7041 | Train Top-1: 100.00% | ★Test Top-1: 70.40% (Top-5: 91.54%) | [G-Gate: 0.563 / L-Gate: 0.437]
Epoch 097/100 [BaseLR: 0.000001 / Temp: 1.00] -> Loss: 0.7040 | Train Top-1: 100.00% | ★Test Top-1: 70.04% (Top-5: 91.54%) | [G-Gate: 0.563 / L-Gate: 0.437]
Epoch 098/100 [BaseLR: 0.000001 / Temp: 1.00] -> Loss: 0.7039 | Train Top-1: 100.00% | ★Test Top-1: 69.49% (Top-5: 92.10%) | [G-Gate: 0.563 / L-Gate: 0.437]
Epoch 099/100 [BaseLR: 0.000000 / Temp: 1.00] -> Loss: 0.7040 | Train Top-1: 100.00% | ★Test Top-1: 69.85% (Top-5: 91.54%) | [G-Gate: 0.563 / L-Gate: 0.437]
Epoch 100/100 [BaseLR: 0.000000 / Temp: 1.00] -> Loss: 0.7040 | Train Top-1: 100.00% | ★Test Top-1: 70.04% (Top-5: 91.54%) | [G-Gate: 0.563 / L-Gate: 0.437]
